MMT,201410151057195897,"Casa2 Inn DLF Phase 4 Galleria","New Delhi And NCR","A Block Sushant Lok 1 , Dlf Phase IV ,Near Galleria Market , Gurgaon, New Delhi And NCR, India",1990,4.9,3,,1
MMT,201106211001381605,"Hotel Sun International","New Delhi And NCR","7875-79,Arakashan Road, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",1395,2.5,3,,1
MMT,201404211723394916,"Tivoli Grand Resort","New Delhi And NCR","Main G.T.Karnal Road, Jindpur, Jindpur, New Delhi And NCR, India",3160,2,3,,0
MMT,201201221104198232,"The Royal Residency Hotel","New Delhi And NCR","C-669, New Friends Colony, C V Raman Marg, Main Road, New  Friends Colony, South Delhi, New Delhi And NCR, India",2875,3.6,3,,1
MMT,201304261130375408,"Hotel Neha Inn","New Delhi And NCR","7977/2/3, Arakashan Road, Pahar Ganj, New Delhi And NCR, India",560,2.3,2,,1
MMT,201202231436506061,"Radisson Blu MBD Hotel, Noida","New Delhi And NCR","L-2, Sector 18, Noida, Noida, New Delhi And NCR, India",6803,4,5,"Splendid Weekend Deal Get 20&#037; Off &#033;&#033;",0
MMT,201409021144166440,"OYO Rooms MG Road","New Delhi And NCR","Dlf City Phase II, Dlf Phase II , Gurgaon, New Delhi And NCR, India",1199,4,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201202161524385873,"Ahuja Residency Sundernagar ","New Delhi And NCR","3, Sunder Nagar, 3, Sunder Nagar, New Delhi And NCR, India",3450,4.9,3,"Extended Stay Offer",1
MMT,201204231419013336,"Formule 1 Greater Noida","New Delhi And NCR","Wegman's IT Park, Plot No 3, Knowledge Park III, Surajpur Kasna Road ,, Greater Noida, New Delhi And NCR, India",2475,3.5,3,"Rest Assured Offer&#033;&#033;Book 5 days in Advance and get 10&#037; Off&#033;&#033;",0
MMT,201107261831211763,"Trinity Art Hotel","New Delhi And NCR","E-147, Saket, Saket, New Delhi And NCR, India",3000,4.3,3,,1
MMT,200707242016359438,"Hotel Tara Palace","New Delhi And NCR","419,Esplanade Road, Old Cycle Market, Opp Red Fort, , New Delhi And NCR, India",2132,3.5,3,,0
MMT,200901301132199835,"Hotel Saptagiri","New Delhi And NCR","Manhipalpur Extn NH- 08, Mahipalpur, International Airport Zone , New Delhi And NCR, India",2950,3.4,3,,1
MMT,200901081324274244,"Taj Palace Hotel","New Delhi And NCR","Sardar Patel Marg Diplomatic Enclave New Delhi, Diplomatic Enclave, New Delhi Airport, New Delhi And NCR, India",9700,4.4,5,,0
MMT,201412232356519835,"OYO Premium Dwarka Sector 23","New Delhi And NCR","Sector-23 A, Dwarka, New Delhi, New Delhi And NCR, India",2598,4.9,3,,1
MMT,201410272251226121,"Park Inn By Radisson IP Extension","New Delhi And NCR","Plot No 6A, IP Extension, New Delhi And NCR, India",4609,4.4,4,"Splendid Weekend Deal Get 20&#037; Off &#033;&#033;",0
MMT,201005281304409776,"Hotel Saar Inn ","New Delhi And NCR","14A/6, W.E.A, Karol Bagh, , Karol Bagh, New Delhi And NCR, India",2800,4.1,3,,1
MMT,201402081351495632,"Fortune Park Orange","New Delhi And NCR","67 km, NH 8, Village - Sidhrawali, Gurgaon, Village - Sidhrawali  Gurgaon, New Delhi And NCR, India",2499,4.6,4,"Stay for 3 Pay for 2 &#033;&#033;",0
MMT,201203051035433289,"Emblem Hotel ","New Delhi And NCR","Old Delhi - Gurgaon Road, Near Sector 14 Market, Next to Raj Cinema, Exit  - 7 from NH - 8, Sector 14,Gurgaon, New Delhi And NCR, India",1950,3.7,4,"Book &amp; Save &#033;&#033;&#033;",0
MMT,201412240121066448,"OYO Rooms Premium Cyber Hub","New Delhi And NCR","Jacaranda Marg, DLF Phase II, Gurgaon, New Delhi And NCR, India",1299,4.7,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,200708101014478383,"Lals Haveli","New Delhi And NCR","8892-95 Multani Dhanda Pahar Ganj, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",1100,3.9,2,,0
MMT,201205031745385278,"Hotel Swagath","New Delhi And NCR","C8, Malivya Nagar, C8, Malivya Nagar, New Delhi And NCR, India",3400,3.8,3,,1
MMT,20070324100129132,"Hotel Garden View","New Delhi And NCR","5/12, Saraswati Marg, W.E.A. Karol Bagh, New Delhi, Karol Bagh, New Delhi And NCR, India",1400,3.6,2,,1
MMT,201411301008165138,"Hotel Cloud 9","New Delhi And NCR","1028/1,NEAR IGI AIRPORT  NH-8,MAHIPALPUR EXTN, , New Delhi And NCR, India",1350,3.9,3,,1
MMT,201008091037176812,"XS Residency","New Delhi And NCR","E-3 Chander Nagar, Near Anand Vihar Metro Station, Near Ramprastha Colony, Ghaziabad, New Delhi And NCR, India",2500,3,3,,1
MMT,201101192008115545,"Omega Residency","New Delhi And NCR","37,Street no.1, Ram Nagar Paharganj, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",1400,3.9,3,,1
MMT,20121209165307544,"Hotel Regent Grand","New Delhi And NCR","2/6, East Patel Nagar, Opposite Metro Pillar no , East Patel Nagar , West Delhi, New Delhi And NCR, India",4005,4.5,4,"Flat 10&#037; Discount on deluxe room | Flat 20&#037; discount on Metro&#045;View Room",1
MMT,201105251236115981,"ITC Maurya- A Luxury Collection Hotel","New Delhi And NCR","Diplomatic Enclave, Sardar Patel Marg, New Delhi And NCR, India",10500,4.4,5,,0
MMT,201312051329591673,"OYO Rooms Huda City Center","New Delhi And NCR","South City - I, Gurgaon, New Delhi And NCR, India",1199,3.9,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201204261605196731,"Hotel Silver Arc","New Delhi And NCR","17A/6,WEA,Karol Bagh, Behind Karol Bagh Metro Station, New Delhi And NCR, India",2500,3.7,3,,0
MMT,201209171414202215,"Hotel Gold Regency","New Delhi And NCR","4350, Main Bazar, Main Bazar, New Delhi And NCR, India",1199,3.4,3,"Flat 15&#037; Discount &#045; Book within 5 Days &#033;&#033;&#033;&#033;",0
MMT,201411201239507791,"Awesome Stays Sahara Mall","New Delhi And NCR","J 29, Sahara Mall , Gurgaon, New Delhi And NCR, India",999,4.1,3,,1
MMT,201107091110077969,"Aman Deluxe","New Delhi And NCR","A 30-31, Vishal Enclave, Opp. Vishal Cinema,, Rajouri Garden, West Delhi, New Delhi And NCR, India",2300,3.5,3,,0
MMT,201012191214106514,"Hotel Sahara International Deluxe","New Delhi And NCR","3162/63,Sangtrashan Road, , Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",500,2.2,2,,1
MMT,201203031332561718,"Royal Ramiro Residency","New Delhi And NCR","U-59/17A DLF City Phase-3, DLF Phase-3, Gurgaon, New Delhi And NCR, India",2530,3.3,3,,1
MMT,201008171112314281,"Hotel Impress","New Delhi And NCR","A-25, Vasant Kunj Road, Mahipalpur, New Delhi Airport, Mahipalpur, International Airport Zone , New Delhi And NCR, India",2799,4.1,3,,1
MMT,200905041156014583,"Hotel Broadway","New Delhi And NCR","4/15 Asaf Ali  Road, , Asaf Ali  Road,Chandni Chowk, New Delhi And NCR, India",1980,3.4,3,"LAST MINUTE DEAL &#040; NON REFUNDABLE&#041;",1
MMT,201412071320336961,"OYO Rooms Karol Bagh","New Delhi And NCR","w e a , sarawati marg, Karol Bagh, New Delhi And NCR, India",2598,2.4,3,,1
MMT,201411251521058976,"Oyo Rooms Noida Golf Course","New Delhi And NCR","Sector 35, Noida, New Delhi And NCR, India",599,2.1,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201411102022148038,"Oyo Rooms Paharganj Premium","New Delhi And NCR","Paharganj, New Delhi, New Delhi And NCR, India",999,4.1,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,20140217191111926,"Hotel NXT Noida","New Delhi And NCR","Sector 53, A-Block, Opp A-59, Community Centre Noida, Noida, New Delhi And NCR, India",1169,3.1,3,"Stay More Save More",1
